date,time,zipcode_id,alimentos,restaurantes,hoteles,ocio,health_goods,aerolineas,servicios,bienes,gasolina,total
20250506,0,6050,865.0,87037.9,26937.7,,35706.18,,214859.93,1380867.4,,1597087.33
20250525,12,9910,76997.47,1108.0,,,,,19816.15,402923.07,,429540.82
20250527,18,4500,,,,,,,5933.72,437643.62,,443577.34
20250605,15,4650,13642.65,,,,,,,13642.65,,13642.65
20250606,9,7750,1221.7,,,,,,,1221.7,,1221.7
20250522,4,6050,1062.5,,,,3418.05,,,46011.47,,46011.47
20250524,11,6050,9375.1,9254.4,,,2760.71,,12225.4,112134.52,,128136.52
20250507,13,4650,27224.97,,,,,,,27224.97,,27224.97
20250611,9,11590,36397.18,1568.0,,,4384.95,,9435619.41,41108.13,,9476727.54
20250518,7,3100,63436.97,9736.85,,4788.0,10158.95,,55808.05,96287.75,,156919.46
20250611,7,3020,44784.65,23684.05,,,20109.56,,9088.01,112127.61,,121215.62
20250606,6,2710,1595.8,,,,353.36,,,58311.35,,58311.35
20250530,8,6470,20496.68,552.25,,,1800.97,,14760.2,28594.12,,43354.32
20250528,21,4260,2866.5,,,,,,,2866.5,,2866.5
20250502,7,9730,231.5,,,,1857.62,,755.0,47194.05,,47949.05
20250526,9,6470,19569.33,,,,1910.26,,,26799.59,,26799.59
20250510,0,8310,69472.25,,23914.0,,12406.5,,37916.0,192908.01,,231008.01
20250608,18,6060,4405.5,,,,36217.0,,,193234.44,,259705.43
20250606,21,11840,957.06,,,,,,,957.06,,957.06
20250603,14,3100,179106.72,48138.25,,,34112.0,,496384.56,811377.42,,1307761.98
20250508,21,3640,457.0,,,,,,,457.0,,457.0
20250503,16,4800,2350.8,,,,,,,2350.8,,2350.8
20250527,4,7090,6323.42,17771.39,,,,,,24209.81,,24209.81
20250610,18,6300,128911.04,,,,8172.62,,,165726.11,,165726.11
20250531,3,11850,3849.97,4764.1,,,,,,8614.07,,8614.07
20250610,0,6280,372.0,,,,,,,9523.0,,9523.0
20250529,4,2340,,,,,,,474.0,3497.19,,3971.19
20250608,11,2340,,,,,,,3990.1,9502.09,,13492.19
20250611,0,5370,65.0,1935.8,,,,,114614.61,1557.0,,116171.61
20250518,6,15620,5637.24,,,,,,28229.58,18320.53,,46550.11
20250508,13,4918,2760.4,,,,12137.89,,,14898.29,,14898.29
20250609,12,2770,3943881.88,,,,,,,3943881.88,,3943881.88
20250602,14,3100,213210.51,4187.15,,,49394.5,,202458.24,1380079.46,,1582537.7
20250601,19,6050,6100.9,11882.7,,,,,11882.7,71992.21,,86575.71
20250613,1,16010,719.9,,,,,,,719.9,,719.9
20250606,0,5520,119628.1,450.0,,,,,450.0,119628.1,,120078.1
20250609,0,6350,57424.87,811772.13,34185.0,15627.98,2275.25,,872053.13,890116.24,,1782472.69
20250520,6,6010,4424.5,,,,3310.86,,,64457.45,,64457.45
20250524,15,2960,1690.0,,,,,,,4701.14,,4701.14
20250610,16,11520,23494.3,57581.9,,,53450.0,,667913.88,306739.91,,974653.79
20250607,6,10200,3906.99,,,,84.5,,17549.0,7406.99,,24955.99
20250531,21,11590,47607.72,1030.0,,,1628.88,,11971776.24,55167.04,,12026943.28
20250509,14,3200,19512.86,,,,12735.5,,4518973.41,32248.36,,4551221.77
20250530,10,6000,17189.09,5287.8,11136.0,,10105.72,,61561.94,465425.07,,534173.29
20250513,3,3300,,4168.94,,,7001.82,,523.0,11820.76,650.0,12343.76
20250519,10,6470,18215.44,,,,3577.46,,10153.99,46919.11,,57073.1
20250505,19,9870,1864.4,,,,,,,1864.4,,1864.4
20250607,0,9090,168.0,72363.5,,,10662.6,,327821.5,17448.61,,345322.11
20250524,4,16050,,6629.55,,,411.49,,,7041.04,,7041.04
20250531,7,2340,,,,,,,796.0,11320.71,,12116.71
20250512,16,1420,1476.5,,,,,,,1476.5,,1476.5
20250613,9,3100,111338.88,7437.6,,,23858.18,,157058.36,171422.15,,328480.51
20250528,10,1389,1973.5,,,,,,,1973.5,,1973.5
20250611,4,3300,144.0,5956.95,,,1495.0,,1547.0,12838.41,5242.46,14385.41
20250607,13,3810,108023.67,2616.8,,7080.0,297486.0,,14496.8,562650.64,,577147.44
20250604,17,9870,1045.5,,,,,,,1045.5,,1045.5
20250510,0,2120,,11950.9,,,,,22468.9,769838.28,,792307.18
20250602,1,7880,,,,,674.0,,,674.0,,674.0
20250529,15,8500,22401.36,,,,18869.25,,,47669.16,,47669.16
20250604,8,2770,3077151.63,,,,,,,3077151.63,,3077151.63
20250602,13,6470,35124.91,,,,11155.57,,4410.0,64934.79,,69344.79
20250610,23,4330,5976.39,,,,,,,5976.39,,5976.39
20250514,22,4918,2149.98,,,,5697.58,,,7847.56,,7847.56
20250517,15,3900,9775.61,7294.6,,,11213.36,,63465.46,34393.12,,97858.58
20250518,0,2060,448.0,46700.5,11760.0,,,,72386.5,60263.96,,132650.46
20250513,11,1080,4183.5,,,,1946.27,,570.0,6129.77,,6699.77
20250528,15,4918,3514.5,,,,12462.63,,,15977.13,,15977.13
20250609,22,3900,1166.01,3365.0,,,6400.19,,20886.65,7566.2,,28452.85
20250509,19,4330,100805.48,,,,,,5656.86,168850.15,,174507.01
20250511,16,3640,767.5,,,,,,,767.5,,767.5
20250602,17,16010,5082.3,,,,,,,5082.3,,5082.3
20250509,16,4800,3599.43,,,,,,,3599.43,,3599.43
20250604,2,7090,3760.46,431.85,,,,,,4605.31,,4605.31
20250521,20,6470,32535.11,,,,6322.34,,21151.0,60197.77,,81348.77
20250604,12,3640,560.0,,,,581.52,,,1141.52,,1141.52
20250522,19,15620,5566.5,,,,,,,5566.5,,5566.5
20250509,9,3640,274.3,,,,546.5,,,820.8,,820.8
20250520,20,4918,2486.4,,,,29943.48,,,32429.88,,32429.88
20250527,14,11590,43996.49,6035.2,13183.96,,6106.78,,25991569.32,52352.52,,26043921.84
20250604,21,4500,,,,,,,,150586.57,,150586.57
20250516,12,2710,7287.86,,,,3285.75,,,60168.25,,60168.25
20250607,15,4260,1713.5,,,,,,,1713.5,,1713.5
20250514,14,6280,443.0,,,,,,,443.0,,443.0
20250524,0,4000,2207.5,706257.0,,,3831.0,,714907.34,86352.66,,801260.0
20250611,3,9730,69.0,,,,,,,34472.33,,34472.33
20250505,21,6000,4698.4,8432.9,,,3464.18,,8432.9,74926.58,,83359.48
20250524,15,11320,55569.36,,,,10754.79,,1472650.94,322229.27,,1794880.21
20250524,18,11320,94345.06,,,,13274.99,,276022.34,228212.21,,504234.55
20250517,8,3560,1347.9,,,,,,,1347.9,,1347.9
20250505,9,4040,3724.28,980.99,,,9849.36,,980.99,39024.49,,40005.48
20250610,9,11550,12121.7,,,,7871.77,,57457.93,20093.37,,77551.3
20250608,17,2300,5368.6,,,,,,,255580.12,,265788.06
20250527,14,13100,1325.5,,,,511.4,,,1836.9,,1836.9
20250530,19,9430,6574.24,,,,,,,6574.24,,6574.24
20250502,4,7800,,211.0,,,714.5,,,925.5,,925.5
20250607,12,6250,201.9,,,,,,,8294.8,,8294.8
20250521,18,2340,,,,,,,8123.0,52843.54,,60966.54
20250521,6,2300,1822.5,1471.0,,,,,1376.0,88468.46,,89844.46
20250511,8,10900,,382.0,,,,,,10041.01,,10041.01
20250526,10,16600,1151.3,,,,,,,1151.3,,1151.3
20250612,12,10130,1094.5,,,,,,,1094.5,,1094.5
20250507,7,9860,2107.95,605.0,,,2160.94,,,4873.89,,4873.89
20250517,9,1296,1246.0,,,,,,,1246.0,,1246.0
20250612,15,8100,63173.31,,,,,,3240.85,76202.8,,79443.65
20250607,22,1759,3596.0,,,,7882.0,,,11478.0,,11478.0
20250601,3,2130,98.0,,,,,,,917.0,,917.0
20250529,12,9720,940.01,,,,,,,8655.11,,8655.11
20250602,12,9960,503.0,,,,,,,503.0,,503.0
20250512,18,9430,6834.9,,,,,,,6834.9,,6834.9
20250526,18,1408,4435.11,,,,8558.5,,,12993.61,,12993.61
20250513,21,9820,70205.38,,,,,,,70330.36,,70330.36
20250523,9,1296,924.0,,,,,,,924.0,,924.0
20250504,6,7460,1339.45,2415.0,,,,,3014.0,46789.42,,49803.42
20250502,7,10130,95.5,,,,,,,95.5,,95.5
20250514,6,1330,586.5,,,,,,,586.5,,586.5
20250510,10,4369,4163.5,,,,1763.53,,4675.0,5927.03,,10602.03
20250522,8,6080,2547.8,,,,5731.61,,95840.0,8509.39,,104349.39
20250604,11,15500,4491.9,,,,1162.34,,1165.0,27538.26,,28703.26
20250505,8,9960,350.0,,,,,,,350.0,,350.0
20250613,11,4910,911.0,,,,,,,911.0,,911.0
20250610,9,8100,21901.01,,,,10643.22,,5869.0,106348.78,,112217.78
20250531,19,6000,12864.26,2323.6,,,10088.55,,56628.65,200037.83,,266059.68
20250526,1,5348,814.0,,,2647.99,1437.03,,,80378.63,,80378.63
20250610,12,4910,1441.5,,,,407.0,,,1848.5,,1848.5
20250504,1,15530,526.0,,,,1891.33,,948.0,55521.67,,56469.67
20250510,0,7110,,,,,,,,,,100.0
20250524,3,11550,7427.52,,,526.0,4706.51,,1702.24,17229.23,,18931.47
20250613,16,1296,1202.78,,,,,,,1202.78,,1202.78
20250610,0,6890,357.9,,5800.0,,,,15073.0,104677.78,,119750.78
20250530,19,3560,1166.0,,,,,,,1166.0,,1166.0
20250510,14,6250,990.43,,,,,,,3434.43,,3434.43
20250517,13,2100,,6807.99,,,,,17767.99,2719.0,,26049.57
20250604,9,6030,7863.6,7063.27,,,2988.44,,43316.27,10852.04,,54168.31
20250522,2,2130,,,,,,,,328.0,,328.0
20250611,7,2300,3480.18,1237.0,,,,,1237.0,51126.95,,52363.95
20250608,15,9040,3792.9,,,,364.3,,9694.0,29193.3,,38887.3
20250524,10,7300,37753.94,8421.34,,5114.0,40661.18,,41317.15,91149.98,,134484.53
20250607,11,9720,758.9,,,,,,,758.9,,758.9
20250511,9,11560,60586.24,,68484.37,,3101.22,,72931.35,24251289.53,,24324220.88
20250529,16,6080,2971.8,,,,4843.0,,304759.0,8259.8,,313018.8
20250526,9,11560,20909.79,,7822.33,,1323.62,,64184.38,17482325.06,,17546509.44
20250523,6,3400,2617.0,2362.04,,,,,,4979.04,,4979.04
20250602,18,1240,,,,,5827.5,,,5827.5,,5827.5
20250611,20,3103,53826.21,,,,,,,53826.21,,53826.21
20250523,9,2100,1386.0,4424.9,,,1804.02,,4424.9,29372.17,,33797.07
20250520,0,1296,110.0,,,,8941.89,,,9051.89,,9051.89
20250529,8,7460,3255.33,2812.0,,,,,12209.0,18931.31,,31140.31
20250602,12,8200,9123.25,,,,1931.82,,4982.0,11055.07,,16037.07
20250525,7,9820,6116.68,45.5,,,349.01,,5236.7,43422.96,,48659.66
20250522,9,16600,3371.5,,,,,,,3371.5,,3371.5
20250520,14,16600,943.5,,,,,,,943.5,,943.5
20250519,18,3400,25256.34,,,,13897.0,,,39153.34,,39153.34
20250513,6,15530,451.4,,,,12283.96,,3732.0,50016.2,,53748.2
20250520,18,2340,,,,,,,7926.35,149353.93,,157280.28
20250509,9,9960,243.5,,,,,,,243.5,,243.5
20250527,19,16600,4175.0,,,,,,,4175.0,,4175.0
20250522,0,7480,,,,,,,25693.81,6896.23,,32590.04
20250513,23,11320,4815.99,,,,3115.91,,7159.35,192064.64,,199223.99
20250606,8,8200,2454.99,554.5,,,1811.02,,10247.0,4820.51,,15067.51
20250525,18,11320,95438.16,,,,8149.35,,34282.48,231326.18,,265608.66
20250609,10,8200,8537.33,193.5,,,637.22,,8857.0,9368.05,,18225.05
20250506,3,1210,12429.55,2522.0,,1316.0,,,4716.0,25171.64,,29887.64
20250611,18,6080,2863.5,,,,4448.0,,7071.0,7311.5,,14382.5
20250522,5,11560,16169.38,352.0,,,2013.59,,30492.0,3589009.37,,3619501.37
20250506,20,16600,440.0,,,,,,,440.0,,440.0
20250603,19,3560,1544.4,,,,,,,1544.4,,1544.4
20250602,20,1759,613.0,,,,22083.5,,,22696.5,,22696.5
20250530,0,1759,219.5,89421.2,,,197849.5,,121813.2,216557.15,,338370.35
20250505,7,2130,666.5,,,,,,,1881.5,,1881.5
20250512,16,8100,145405.42,,,,,,,186093.5,,186093.5
20250610,20,7300,63904.9,9096.0,,,136610.78,,10750.0,215778.03,,226528.03
20250522,10,10130,1280.3,,,,,,,1280.3,,1280.3
20250510,1,1050,1218.97,,,,,,72803.31,3423.27,,76226.58
20250523,0,1630,,,,,,,,6517.32,,6517.32
20250524,1,9430,106.0,,,,284.0,,,390.0,,390.0
20250502,23,6000,4415.0,,,,735.06,,,34872.56,,34872.56
20250505,10,1240,,,,,3851.0,,,3851.0,,3851.0
20250613,22,3103,7435.09,,,,,,,7435.09,,7435.09
20250530,10,8200,1801.0,1598.0,,,1275.72,,587.0,4674.72,,5261.72
20250612,7,2300,4574.46,484.0,,,,,484.0,22926.96,,23410.96
20250518,16,4040,6219.5,8137.22,,,16020.0,,8137.22,30101.5,,38238.72
20250525,0,9099,7069.9,,,,,,6185.28,461209.86,,467395.14
20250515,6,15530,2366.99,,,,2131.93,,,73638.03,,73638.03
20250603,14,3400,18536.26,,,,12479.0,,,31015.26,,31015.26
20250503,11,7300,33748.4,16303.93,,4884.0,81829.23,,70842.34,160658.58,,234850.58
20250511,11,6040,4433.81,,,,1035.5,,,5469.31,,5469.31
20250521,7,4369,2702.91,,,,1338.99,,12274.0,4041.9,,16315.9
20250521,20,1759,2435.3,,,,14881.5,,,17316.8,,17316.8
20250520,22,9820,8506.56,,,,,,,8506.56,,8506.56
20250524,17,1240,,,,,6060.0,,,6060.0,,6060.0
20250613,9,4910,280.95,,,,,,,280.95,,280.95
20250519,5,5109,2261.18,1186.0,,,,,7903.0,23311.11,,31214.11
20250521,0,2099,,17984.6,,,,,17984.6,5732.3,,23716.9
20250526,17,8100,157662.58,,,,,,,176308.7,,176308.7
20250530,6,3200,2098.5,,,,,,160488.67,2098.5,,162587.17
20250606,4,9360,4827.46,1316.5,,,,,,15225.15,,15225.15
20250508,6,15500,1674.26,,,,1837.73,,,3511.99,,3511.99
20250502,8,1240,,,,,2599.0,,,2599.0,,2599.0
20250506,15,9500,40690.41,,,,,,,40929.42,,40929.42
20250508,0,1210,46240.44,677167.82,28584.62,2254.0,383.0,1648379.0,2555303.88,148731.49,,2704035.37
20250508,20,1408,3444.91,,,,2250.0,,,5694.91,,5694.91
20250604,19,1408,1593.3,,,,8240.0,,,9833.3,,9833.3
20250515,16,7300,33542.98,10996.3,,,50519.54,,29356.01,106089.07,,135445.08
20250522,0,9070,1147.69,4911.5,8625.0,,,,26482.91,220776.73,,247259.64
20250604,0,10800,,20071.05,,,,,27403.05,70424.65,,97827.7
20250526,6,1050,1469.4,,,,,,,1780.4,,1780.4
20250521,16,16600,1190.0,,,,,,,1190.0,,1190.0
20250612,6,2300,2011.5,858.0,,,,,858.0,113956.57,,114814.57
20250611,6,7760,2262.18,656.0,,,2308.53,,905.0,17258.9,,18163.9
20250519,23,10130,13.35,,,,,,,13.35,,13.35
20250502,23,9960,785.0,,,,,,,785.0,,785.0
20250524,12,15530,12154.55,12095.1,,,7986.67,,18031.1,70910.92,,94426.72
20250513,22,10130,419.5,,,,,,,419.5,,419.5
20250607,4,9860,40.0,433.0,,,,,,473.0,,473.0
20250517,9,2100,3054.5,2075.7,,,2046.31,,2075.7,43997.92,,46073.62
20250525,8,14308,,,,,,,599.0,5652.0,,6251.0
20250527,13,11320,65486.58,,,,6671.26,,1619671.7,278760.83,,1898432.53
20250503,7,15530,5120.34,6.0,,,2706.43,,6.0,104108.92,,104114.92
20250606,1,6080,349.9,,,,8021.59,,,22094.51,,22094.51
20250510,4,6010,847.0,619.0,,,,,1595.0,41436.24,,43031.24
20250510,1,3560,506.0,,,,5200.15,,,5706.15,,5706.15
20250613,8,4369,3134.2,,,,1929.52,,5817.0,5063.72,,10880.72
20250527,7,8100,11003.21,,,,5004.05,,5809.0,72257.58,,78066.58
20250601,3,4369,312.5,,,,,,,312.5,,312.5
20250514,7,15400,11365.9,,,,,,,11365.9,,11365.9
20250522,9,6250,218.0,,,,,,,2212.25,,2212.25
20250506,8,3103,14735.97,,,,4821.0,,,19556.97,,19556.97
20250514,17,1296,1222.97,,,,,,,1222.97,,1222.97
20250502,16,2300,3750.8,3028.0,,,,,,233218.94,,256320.99
20250606,11,9720,1173.0,,,,,,,13782.31,,13782.31
20250512,19,3560,532.1,,,,,,,532.1,,532.1
20250606,4,10130,16.0,,,,,,,16.0,,16.0
20250511,15,7300,73967.79,12721.83,,,70720.84,,34688.83,233559.43,,268248.26
20250526,16,14091,597.5,,,,,,,597.5,,597.5
20250519,6,1296,145.0,,,,,,,145.0,,145.0
20250527,14,9020,193202.78,9301.89,,,25636.0,,28823.89,683715.88,,716378.0
20250512,7,5109,1264.0,1116.0,,,1611.0,,8861.0,24186.07,,33047.07
20250510,18,9960,1711.0,,,,,,,1711.0,,1711.0
20250502,11,7800,5486.43,,,,52781.93,,,65479.38,,65479.38
20250506,2,1210,6304.3,2683.0,,745.0,,,11737.0,10989.75,,22726.75
20250531,18,6080,7499.9,,,,4473.0,,266389.0,11972.9,,278361.9
20250525,21,6250,926.4,,,,,,,3628.5,,3628.5
20250608,4,6040,584.5,,,,2055.5,,,2640.0,,2640.0
20250605,17,1759,4554.0,,,,13073.0,,,17627.0,,17627.0
20250507,8,1759,1069.0,182.0,,,5619.5,,,6870.5,,6870.5
20250612,16,1408,2365.56,,,,2536.5,,,4902.06,,4902.06
20250522,10,1408,3180.1,,,,3476.5,,,6656.6,,6656.6
20250530,0,14091,204.0,,,,,,,204.0,,204.0
20250529,19,2100,,3789.5,,,,,24830.5,2525.0,,35868.7
20250507,6,14091,586.5,,,,,,,586.5,,586.5
20250602,2,2300,369.0,1602.0,,,,,1602.0,302977.39,,304579.39
20250514,15,1759,6411.3,,,,12446.5,,,18857.8,,18857.8
20250504,6,7800,881.1,424.0,,,1838.01,,,3143.11,,3143.11
20250607,19,9720,2289.0,,,,,,,2289.0,,2289.0
20250612,10,3560,694.8,,,,406.25,,,1101.05,,1101.05
20250517,14,9820,73270.07,,,,,,,74243.72,,74243.72
20250526,13,15530,37770.33,22558.65,,,4985.66,,29547.65,157531.77,,191811.12
20250506,8,14308,,,,,,,5139.0,5595.75,,10734.75
20250605,6,1210,6189.39,995.0,,2670.0,402.31,,29607.5,18823.54,,48431.04
20250610,10,15500,7494.96,,,,2309.27,,112.0,30325.18,,30437.18
20250529,14,9820,49470.34,,,,,,,50741.01,,50741.01
20250610,0,3630,166.5,12666.6,,,80223.5,,46081.61,183747.38,,229828.99
20250507,20,1408,2918.51,,,,4924.5,,,7843.01,,7843.01
20250611,0,10820,4919.0,32536.2,,,,,35516.2,7918.0,,43434.2
20250512,12,6030,7662.69,9126.15,,,3564.03,,9126.15,11226.72,,20352.87
20250613,11,1240,,,,,468.0,,,468.0,,468.0
20250512,9,3560,358.9,,,,,,,358.9,,358.9
20250601,19,2300,2915.02,,,,,,,222721.34,,241091.43
20250504,18,1900,29438.04,6209.88,,,10734.0,,20897.77,1748955.92,,1769853.69
20250512,1,7800,145.0,,,,2265.5,,,2410.5,,2410.5
20250612,4,7460,,1080.0,,,,,5025.01,10468.98,,15493.99
20250504,22,9500,9059.85,,,,,,,9059.85,,9059.85
20250602,9,6350,3764.5,178.0,3935.65,6400.0,,,11590.65,20003.4,,31594.05
20250524,0,7940,715.0,,,,,,,2230.0,,2230.0
20250611,7,5109,1460.18,671.0,,,1299.0,,4044.0,14211.23,,18255.23
20250510,0,15850,76304.04,152168.18,,,43834.5,,159249.18,170882.6,,338448.34
20250511,9,7800,3382.3,,,,34879.25,,,38961.54,,38961.54
20250528,23,3103,2550.5,,,,,,,2550.5,,2550.5
20250601,0,4410,267.0,48148.34,,,145610.0,,66378.1,145877.0,,212255.1
20250507,9,3103,32839.13,,,,721.02,,,33560.15,,33560.15
20250610,13,16600,558.5,,,,,,,558.5,,558.5
20250525,10,4700,6751.15,5651.95,6780.54,,9875.29,,12432.49,24988.21,,37420.7
20250601,20,9430,6737.71,,,,,,,6737.71,,6737.71
20250529,7,11560,42744.22,1530.0,27120.52,,4691.22,,59363.53,24054249.57,,24113613.1
20250601,6,15530,2257.48,,,,1633.21,,599.0,92511.54,,93110.54
20250607,9,7800,3297.7,,,,19670.51,,,23365.21,,23365.21
20250607,4,8200,199.0,6462.2,,,1360.64,,716.0,8021.84,,8737.84
20250613,4,11550,3585.5,135.0,,220.0,9837.5,,81830.64,16087.5,,97918.14
20250531,0,3560,29.0,105053.09,,,9284.91,,105738.09,87457.93,,193196.02
20250520,23,3560,204.5,,,,,,,204.5,,204.5
20250502,1,4650,299.0,,,,,,,3047.0,,3047.0
20250610,2,15530,703.5,,,,6140.16,,1248.0,51855.93,,53103.93
20250607,16,11550,14882.4,,,,,,48840.35,14882.4,,63722.75
20250513,17,3400,12425.85,,,,8588.5,,,21014.35,,21014.35
20250504,8,2130,547.0,,,,,,,1037.0,,1037.0
20250605,18,9960,1086.5,,,,,,,1086.5,,1086.5
20250524,17,2100,,8858.31,,,,,14225.96,2310.0,,22247.37
20250611,9,7300,37108.11,6689.45,,3193.0,28008.59,,58621.96,120862.65,,179484.61
20250602,0,1790,183.5,11972.49,,,,,10462.49,2738.5,,13200.99
20250515,16,11320,63152.49,,,,6352.07,,1343193.18,186221.14,,1529414.32
20250601,12,14091,623.5,,,,,,,623.5,,623.5
20250507,1,9820,422.99,54.0,,,251.0,,2473.7,32809.26,,35282.96
20250609,10,9500,40756.76,,,,165.0,,,59385.18,,59385.18
20250613,9,1296,536.5,,,,,,,536.5,,536.5
20250521,17,9020,141758.25,16489.66,,,22028.5,,53012.0,1088542.95,,1147325.95
20250521,11,1408,2278.26,,,,7888.0,,,10166.26,,10166.26
20250510,14,4369,4906.5,,,,2201.2,,,7107.7,,7107.7
20250506,3,5109,1187.99,168.0,,,,,367.0,17368.52,,17735.52
20250523,19,4040,5001.78,1009.8,,,21754.5,,1009.8,40884.93,,41894.73
20250521,23,9040,668.0,,3497.33,,,,3497.33,668.0,,4165.33
20250606,6,9960,182.0,,,,,,,182.0,,182.0
20250602,21,9960,253.0,,,,,,,253.0,,253.0
20250603,0,1553,,,,,,,,10834.0,,10834.0
20250613,16,9720,1702.1,,,,,,,2266.1,,2266.1
20250506,8,7800,3575.3,,,,21759.69,,,25334.99,,25334.99
20250607,14,15500,9687.07,,,,,,,22466.27,,22466.27
20250528,3,5109,564.99,1027.0,,,,,3102.0,9231.05,,12333.05
20250610,0,3550,173.0,1270.16,,,81559.28,,25683.16,88128.08,,113811.24
20250517,3,8200,181.0,9070.75,,,3006.5,,5705.0,12258.25,,17963.25
20250513,0,1840,5007.0,6531.0,,,14495.4,,7531.0,32977.8,,40508.8
20250517,23,6080,1736.5,,,,,,43616.0,1736.5,,45352.5
20250518,0,7340,6858.5,6604.0,,,698.04,,28408.03,18251.54,,46659.57
20250611,18,3330,14220.8,4461.0,,18691.0,,,23152.0,342783.71,,371122.31
20250515,11,7760,33930.65,8148.2,,,391.01,,22995.2,308262.55,,334084.55
20250610,9,2300,7411.59,567.0,,,,,349.0,86898.96,,87247.96
20250606,12,9720,1509.86,,,,,,,12485.86,,12485.86
20250517,7,6350,4037.7,2861.0,462.0,1440.0,,,14909.0,48158.31,,63067.31
20250528,1,7300,7885.18,,,198.0,1320.5,,6850.0,16883.41,,31036.94
20250528,2,6720,694.99,337.98,,,3907.01,,24472.0,208643.09,,233115.09
20250523,16,11529,3038.1,,,,,,591422.7,1285511.3,,1876934.0
20250504,8,6350,4971.49,1855.0,,,,,6129.0,27191.93,,33320.93
20250513,8,8100,14877.73,,,,5540.76,,8145.0,89835.51,,97980.51
20250511,19,14091,1047.0,,,,,,,1047.0,,1047.0
20250506,4,7460,389.71,798.0,,,,,4152.0,19277.25,,23429.25
20250530,22,6000,6258.38,2257.5,,,3368.83,,2257.5,123543.1,,125800.6
20250531,18,9020,304033.24,13925.4,,,20629.5,,30780.4,1067173.2,,1123661.4
20250512,1,9820,5954.79,,,,,,,46861.46,,46861.46
20250506,14,1408,2206.72,,,,12691.5,,,14898.22,,14898.22
20250527,12,1759,2667.0,681.36,,,20732.5,,,24080.86,,24080.86
20250606,5,6350,254.0,365.0,,4200.0,,,5313.0,14010.18,,19323.18
20250602,0,11830,15456.42,8158.55,,3780.0,49.0,,11938.55,41888.0,,53826.55
20250613,21,9960,293.0,,,,,,,293.0,,293.0
20250514,17,9820,63802.54,,,,,,,65133.11,,65133.11
20250515,16,3400,15537.51,,,,9298.0,,,24835.51,,24835.51
20250506,1,6080,,,,,3928.76,,2273.84,23906.49,,26180.33
20250531,12,16600,1110.5,,,,,,,1110.5,,1110.5
20250510,23,4369,3604.8,,,,2151.01,,,5755.81,,5755.81
20250511,18,10130,1455.0,,,,,,,1455.0,,1455.0
20250531,17,9430,6073.72,,,,,,,6073.72,,6073.72
20250601,11,5109,1335.28,1004.0,,,92957.5,,21748.6,275177.26,,296925.86
20250610,18,15500,12064.05,,,,,,,59902.17,,59902.17
20250523,22,2300,2398.72,5376.0,,,,,,57372.72,,57372.72
20250601,15,9040,1194.5,,9886.94,,1066.5,,19647.94,52276.59,,71924.53
20250502,3,14308,,,,,,,898.0,10542.25,,11440.25
20250607,21,13100,1872.0,,,,3714.87,,,5586.87,,5586.87
20250503,18,13100,1127.0,,,,4588.26,,,5715.26,,5715.26
20250607,2,9820,639.5,1766.7,,,201.5,,,37690.4,,37690.4
20250527,11,9500,31719.51,,,,2856.78,,,43050.98,,43050.98
20250517,6,11550,6576.54,,,3152.0,2421.65,,69106.27,16115.38,,85221.65
20250531,10,6040,4815.39,,,,3074.61,,,7890.0,,7890.0
20250605,5,7460,171.0,,,,,,748.01,9526.99,,10275.0
20250609,7,7290,35.0,,,,,,,35.0,,35.0
20250603,5,14091,466.0,,,,,,,466.0,,466.0
20250524,12,10130,3363.5,,,,,,,3363.5,,3363.5
20250611,2,2300,174.0,643.0,,,,,539.0,77764.34,,78303.34
20250502,8,15530,4649.13,,,,5665.93,,6228.0,101589.79,,107817.79
20250612,21,1408,1536.5,,,,3762.0,,,5298.5,,5298.5
20250502,17,4910,1449.88,,,,,,,1449.88,,1449.88
20250506,1,9360,3132.46,2200.57,,,,,,11656.27,,11656.27
20250531,11,1759,4617.04,1163.25,,,11830.5,,,17610.79,,17610.79
20250527,5,9360,6386.0,970.0,,,,,,16627.72,,16627.72
20250606,6,13100,384.0,,,,,,,384.0,,384.0
20250516,21,6000,7368.8,2587.2,,,5343.59,,2587.2,32030.31,,34617.51
20250503,4,6080,21.5,,,,2562.63,,5617.01,18061.58,,23678.59
20250509,9,3103,16468.83,,,,2433.52,,,18902.35,,18902.35
20250610,2,4369,381.0,,,,,,,381.0,,381.0
20250520,18,7290,820.84,,,,,,,820.84,,820.84
20250607,12,2300,6941.7,1754.0,,,,,268.0,437258.19,,440183.19
20250503,9,3400,11356.06,1349.94,,,16468.0,,,29174.0,,29174.0
20250502,6,7760,2289.97,2115.0,,,1444.51,,7029.0,53961.75,,60990.75
20250515,8,9960,1161.5,,,,,,,1161.5,,1161.5
20250520,10,7290,1293.18,,,,,,,1293.18,,1293.18
20250516,19,1900,26825.35,986.0,,,22377.0,,40209.47,617866.73,,658076.2
20250608,0,4950,49.0,20045.15,,,1899.5,,108105.1,82482.1,68218.95,190587.2
20250505,15,1296,2207.99,,,,,,,2207.99,,2207.99
20250509,13,3103,45261.92,,,,,,3247.0,45261.92,,48508.92
20250521,7,9720,412.5,,,,,,,412.5,,412.5
20250604,15,3400,9214.07,,,,24598.0,,,33812.07,,33812.07
20250511,21,7290,1038.0,,,,,,,1038.0,,1038.0
20250509,8,1408,9089.3,,,,1005.0,,,10094.3,,10094.3
20250602,10,7800,2569.7,,,,23764.05,,,26333.75,,26333.75
